#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTN1	TLN1	9606.ENSP00000377941	9606.ENSP00000316029	0	0	0	0	0.271	0.099	0	0.764	0.832
ACTN1	ZYX	9606.ENSP00000377941	9606.ENSP00000324422	0	0	0	0	0.357	0.501	0.900	0.702	0.989
ACTN1	FLNC	9606.ENSP00000377941	9606.ENSP00000327145	0	0	0	0.583	0.081	0.069	0	0.383	0.426
ACTN1	ITGA11	9606.ENSP00000377941	9606.ENSP00000327290	0	0	0	0	0.056	0	0.650	0.178	0.704
ACTN1	FN1	9606.ENSP00000377941	9606.ENSP00000346839	0	0	0	0	0.104	0	0	0.597	0.624
ACTN1	ITGAL	9606.ENSP00000377941	9606.ENSP00000349252	0	0	0	0	0.042	0	0	0.487	0.488
ACTN1	ITGA10	9606.ENSP00000377941	9606.ENSP00000358310	0	0	0	0	0	0	0.650	0.116	0.677
ACTN1	ITGA8	9606.ENSP00000377941	9606.ENSP00000367316	0	0	0	0	0.042	0	0.650	0.262	0.731
ACTN1	PLXNA1	9606.ENSP00000377941	9606.ENSP00000377061	0	0	0	0	0.062	0	0.400	0.051	0.419
ACTN1	CNN2	9606.ENSP00000377941	9606.ENSP00000456436	0	0	0	0	0.189	0	0	0.342	0.444
ACTN1	BCAR1	9606.ENSP00000377941	9606.ENSP00000391669	0	0	0	0	0.067	0.126	0	0.506	0.562
ACTN1	ITGA4	9606.ENSP00000377941	9606.ENSP00000380227	0	0	0	0	0.044	0	0.650	0.180	0.701
ACTN1	ITGA7	9606.ENSP00000377941	9606.ENSP00000452120	0	0	0	0	0.054	0	0.650	0.195	0.710
ACTN1	TLN2	9606.ENSP00000377941	9606.ENSP00000453508	0	0	0	0	0.069	0.091	0	0.702	0.726
ACTN1	ITGA6	9606.ENSP00000377941	9606.ENSP00000386896	0	0	0	0	0.067	0	0.650	0.515	0.827
ACTN1	ITGB3	9606.ENSP00000377941	9606.ENSP00000452786	0	0	0	0	0.067	0.073	0.650	0.592	0.860
ACTN1	PARVB	9606.ENSP00000377941	9606.ENSP00000384515	0	0	0	0	0.049	0	0.900	0.571	0.955
ACTN1	ITGB1	9606.ENSP00000377941	9606.ENSP00000379350	0	0	0	0	0.174	0.328	0.900	0.594	0.974
ACTN4	ITGB4	9606.ENSP00000252699	9606.ENSP00000200181	0	0	0	0	0.079	0.073	0.650	0.402	0.797
ACTN4	ITGB8	9606.ENSP00000252699	9606.ENSP00000222573	0	0	0	0	0	0.071	0.650	0.071	0.671
ACTN4	VASP	9606.ENSP00000252699	9606.ENSP00000245932	0	0	0	0	0.126	0.140	0	0.318	0.442
ACTN4	COL4A4	9606.ENSP00000252699	9606.ENSP00000379866	0	0	0	0	0.048	0	0	0.420	0.424
ACTN4	COL4A3	9606.ENSP00000252699	9606.ENSP00000379823	0	0	0	0	0.048	0	0	0.457	0.460
ACTN4	FN1	9606.ENSP00000252699	9606.ENSP00000346839	0	0	0	0	0.078	0.071	0	0.590	0.619
ACTN4	ITGA9	9606.ENSP00000252699	9606.ENSP00000264741	0	0	0	0	0	0	0.650	0.076	0.662
ACTN4	ITGA7	9606.ENSP00000252699	9606.ENSP00000452120	0	0	0	0	0.042	0	0.650	0.076	0.663
ACTN4	ITGA10	9606.ENSP00000252699	9606.ENSP00000358310	0	0	0	0	0	0	0.650	0.088	0.667
ACTN4	ITGA11	9606.ENSP00000252699	9606.ENSP00000327290	0	0	0	0	0.043	0	0.650	0.105	0.674
ACTN4	ITGA2B	9606.ENSP00000252699	9606.ENSP00000262407	0	0	0	0	0.042	0	0.650	0.136	0.685
ACTN4	ITGB7	9606.ENSP00000252699	9606.ENSP00000267082	0	0	0	0	0.050	0.091	0.650	0.096	0.690
ACTN4	ITGB6	9606.ENSP00000252699	9606.ENSP00000283249	0	0	0	0	0.042	0.073	0.650	0.134	0.695
ACTN4	ITGA4	9606.ENSP00000252699	9606.ENSP00000380227	0	0	0	0	0.042	0.052	0.650	0.154	0.695
ACTN4	ITGAV	9606.ENSP00000252699	9606.ENSP00000261023	0	0	0	0	0.056	0	0.650	0.156	0.697
ACTN4	ITGA8	9606.ENSP00000252699	9606.ENSP00000367316	0	0	0	0	0.047	0	0.650	0.196	0.708
ACTN4	ITGB3	9606.ENSP00000252699	9606.ENSP00000452786	0	0	0	0	0	0.073	0.650	0.183	0.712
ACTN4	ITGA6	9606.ENSP00000252699	9606.ENSP00000386896	0	0	0	0	0.067	0	0.650	0.227	0.725
ACTN4	ITGB5	9606.ENSP00000252699	9606.ENSP00000296181	0	0	0	0	0.072	0.073	0.650	0.247	0.743
ACTN4	TLN2	9606.ENSP00000252699	9606.ENSP00000453508	0	0	0	0	0.062	0.091	0	0.764	0.781
ACTN4	ITGA3	9606.ENSP00000252699	9606.ENSP00000315190	0	0	0	0	0.088	0	0.650	0.438	0.805
ACTN4	ITGA1	9606.ENSP00000252699	9606.ENSP00000282588	0	0	0	0	0	0	0.650	0.492	0.814
ACTN4	ITGA2	9606.ENSP00000252699	9606.ENSP00000296585	0	0	0	0	0.049	0	0.650	0.491	0.815
ACTN4	TLN1	9606.ENSP00000252699	9606.ENSP00000316029	0	0	0	0	0.261	0.091	0	0.858	0.896
ACTN4	ITGA5	9606.ENSP00000252699	9606.ENSP00000293379	0	0	0	0	0.126	0	0.900	0.183	0.922
ACTN4	ITGB1	9606.ENSP00000252699	9606.ENSP00000379350	0	0	0	0	0.067	0.091	0.900	0.589	0.960
ACTN4	ZYX	9606.ENSP00000252699	9606.ENSP00000324422	0	0	0	0	0.326	0.184	0.900	0.646	0.978
ACTN4	ACTN1	9606.ENSP00000252699	9606.ENSP00000377941	0	0	0.049	0.982	0.177	0.949	0.900	0.775	0.998
BCAR1	TNS1	9606.ENSP00000391669	9606.ENSP00000171887	0	0	0	0	0.042	0.292	0	0.608	0.711
BCAR1	ITGB4	9606.ENSP00000391669	9606.ENSP00000200181	0	0	0	0	0.086	0.070	0.650	0.237	0.742
BCAR1	ITGB8	9606.ENSP00000391669	9606.ENSP00000222573	0	0	0	0	0	0.070	0.650	0.089	0.677
BCAR1	VTN	9606.ENSP00000391669	9606.ENSP00000226218	0	0	0	0	0	0	0	0.480	0.480
BCAR1	VASP	9606.ENSP00000391669	9606.ENSP00000245932	0	0	0	0	0.049	0	0	0.833	0.835
BCAR1	ITGAV	9606.ENSP00000391669	9606.ENSP00000261023	0	0	0	0	0.083	0.292	0.650	0.291	0.817
BCAR1	ITGA2B	9606.ENSP00000391669	9606.ENSP00000262407	0	0	0	0	0	0	0.650	0.080	0.664
BCAR1	ITGA9	9606.ENSP00000391669	9606.ENSP00000264741	0	0	0	0	0	0	0.650	0.154	0.691
BCAR1	ITGB7	9606.ENSP00000391669	9606.ENSP00000267082	0	0	0	0	0	0.070	0.650	0.082	0.675
BCAR1	ITGA1	9606.ENSP00000391669	9606.ENSP00000282588	0	0	0	0	0.044	0	0.650	0.190	0.705
BCAR1	ITGB6	9606.ENSP00000391669	9606.ENSP00000283249	0	0	0	0	0.042	0.070	0.650	0.102	0.682
BCAR1	ITGA5	9606.ENSP00000391669	9606.ENSP00000293379	0	0	0	0	0.055	0	0.650	0.307	0.750
BCAR1	ITGB5	9606.ENSP00000391669	9606.ENSP00000296181	0	0	0	0	0.109	0.070	0.650	0.482	0.829
BCAR1	ITGA2	9606.ENSP00000391669	9606.ENSP00000296585	0	0	0	0	0.067	0	0.650	0.209	0.719
BCAR1	ITGA3	9606.ENSP00000391669	9606.ENSP00000315190	0	0	0	0	0.086	0	0.650	0.596	0.859
BCAR1	TLN1	9606.ENSP00000391669	9606.ENSP00000316029	0	0	0	0	0	0.048	0.500	0.996	0.998
BCAR1	ZYX	9606.ENSP00000391669	9606.ENSP00000324422	0	0	0	0	0.049	0.292	0	0.938	0.955
BCAR1	FLNC	9606.ENSP00000391669	9606.ENSP00000327145	0	0	0	0	0.123	0	0	0.583	0.619
BCAR1	ITGA11	9606.ENSP00000391669	9606.ENSP00000327290	0	0	0	0	0.044	0	0.650	0.117	0.678
BCAR1	PARVA	9606.ENSP00000391669	9606.ENSP00000334008	0	0	0	0	0.107	0	0	0.618	0.644
BCAR1	PTK2	9606.ENSP00000391669	9606.ENSP00000341189	0	0	0	0	0.084	0.880	0.900	0.997	0.999
BCAR1	FN1	9606.ENSP00000391669	9606.ENSP00000346839	0	0	0	0	0.107	0.074	0.500	0.581	0.803
BCAR1	ITGAL	9606.ENSP00000391669	9606.ENSP00000349252	0	0	0	0	0.042	0	0.650	0.081	0.665
BCAR1	ITGA10	9606.ENSP00000391669	9606.ENSP00000358310	0	0	0	0	0	0	0.650	0.068	0.660
BCAR1	ITGA8	9606.ENSP00000391669	9606.ENSP00000367316	0	0	0	0	0	0	0.650	0.064	0.658
BCAR1	ITGAD	9606.ENSP00000391669	9606.ENSP00000373854	0	0	0	0	0	0	0.650	0.065	0.659
BCAR1	ACTN1	9606.ENSP00000391669	9606.ENSP00000377941	0	0	0	0	0.067	0.126	0	0.506	0.562
BCAR1	ITGB1	9606.ENSP00000391669	9606.ENSP00000379350	0	0	0	0	0.042	0.070	0.650	0.758	0.914
BCAR1	ITGA4	9606.ENSP00000391669	9606.ENSP00000380227	0	0	0	0	0.049	0	0.650	0.112	0.678
BCAR1	PARVB	9606.ENSP00000391669	9606.ENSP00000384515	0	0	0	0	0.042	0	0	0.503	0.504
BCAR1	ITGA6	9606.ENSP00000391669	9606.ENSP00000386896	0	0	0	0	0	0	0.650	0.209	0.711
BCAR1	PARVG	9606.ENSP00000391669	9606.ENSP00000391583	0	0	0	0	0.055	0	0	0.503	0.511
BCAR1	FLNB	9606.ENSP00000391669	9606.ENSP00000420213	0	0	0	0	0.083	0.074	0	0.602	0.633
BCAR1	ITGA7	9606.ENSP00000391669	9606.ENSP00000452120	0	0	0	0	0.078	0	0.650	0.158	0.704
BCAR1	ITGB3	9606.ENSP00000391669	9606.ENSP00000452786	0	0	0	0	0	0.070	0.650	0.316	0.757
BCAR1	TLN2	9606.ENSP00000391669	9606.ENSP00000453508	0	0	0	0	0.097	0.048	0	0.996	0.996
CHAD	ITGB4	9606.ENSP00000258969	9606.ENSP00000200181	0	0	0	0	0.077	0.057	0.650	0.125	0.698
CHAD	COMP	9606.ENSP00000258969	9606.ENSP00000222271	0	0	0	0	0.117	0.099	0	0.598	0.652
CHAD	ITGB8	9606.ENSP00000258969	9606.ENSP00000222573	0	0	0	0	0.056	0.057	0.650	0.150	0.700
CHAD	THBS3	9606.ENSP00000258969	9606.ENSP00000357362	0	0	0	0	0.109	0.099	0	0.315	0.402
CHAD	THBS4	9606.ENSP00000258969	9606.ENSP00000339730	0	0	0	0	0.125	0.099	0	0.356	0.449
CHAD	COL9A1	9606.ENSP00000258969	9606.ENSP00000349790	0	0	0	0	0.111	0.091	0	0.401	0.474
CHAD	COL9A2	9606.ENSP00000258969	9606.ENSP00000361834	0	0	0	0	0.139	0.091	0	0.387	0.479
CHAD	PTK2	9606.ENSP00000258969	9606.ENSP00000341189	0	0	0	0	0.043	0	0.650	0	0.650
CHAD	ITGA2B	9606.ENSP00000258969	9606.ENSP00000262407	0	0	0	0	0.058	0.050	0.650	0.046	0.661
CHAD	ITGA6	9606.ENSP00000258969	9606.ENSP00000386896	0	0	0	0	0	0.050	0.650	0.064	0.661
CHAD	ITGB5	9606.ENSP00000258969	9606.ENSP00000296181	0	0	0	0	0.056	0.057	0.650	0.051	0.664
CHAD	ITGA5	9606.ENSP00000258969	9606.ENSP00000293379	0	0	0	0	0.058	0.050	0.650	0.073	0.671
CHAD	ITGA7	9606.ENSP00000258969	9606.ENSP00000452120	0	0	0	0	0.062	0.050	0.650	0.071	0.671
CHAD	ITGA1	9606.ENSP00000258969	9606.ENSP00000282588	0	0	0	0	0.057	0.050	0.650	0.111	0.684
CHAD	ITGB3	9606.ENSP00000258969	9606.ENSP00000452786	0	0	0	0	0.056	0.057	0.650	0.106	0.684
CHAD	ITGA9	9606.ENSP00000258969	9606.ENSP00000264741	0	0	0	0	0	0.050	0.650	0.128	0.685
CHAD	ITGB6	9606.ENSP00000258969	9606.ENSP00000283249	0	0	0	0	0.056	0.057	0.650	0.125	0.690
CHAD	ITGA4	9606.ENSP00000258969	9606.ENSP00000380227	0	0	0	0	0	0.050	0.650	0.148	0.692
CHAD	ITGA3	9606.ENSP00000258969	9606.ENSP00000315190	0	0	0	0	0	0.050	0.650	0.169	0.699
CHAD	ITGB7	9606.ENSP00000258969	9606.ENSP00000267082	0	0	0	0	0.056	0.057	0.650	0.162	0.704
CHAD	ITGA8	9606.ENSP00000258969	9606.ENSP00000367316	0	0	0	0	0.058	0.050	0.650	0.197	0.714
CHAD	ITGA11	9606.ENSP00000258969	9606.ENSP00000327290	0	0	0	0	0.064	0.050	0.650	0.207	0.720
CHAD	ITGA10	9606.ENSP00000258969	9606.ENSP00000358310	0	0	0	0	0.064	0.050	0.650	0.222	0.725
CHAD	ITGAV	9606.ENSP00000258969	9606.ENSP00000261023	0	0	0	0	0.087	0.050	0.650	0.301	0.759
CHAD	ITGB1	9606.ENSP00000258969	9606.ENSP00000379350	0	0	0	0	0.056	0.057	0.900	0.123	0.911
CHAD	ITGA2	9606.ENSP00000258969	9606.ENSP00000296585	0	0	0	0	0.064	0.050	0.900	0.201	0.919
CNN2	VASP	9606.ENSP00000456436	9606.ENSP00000245932	0	0	0	0	0.253	0	0	0.388	0.524
CNN2	ZYX	9606.ENSP00000456436	9606.ENSP00000324422	0	0	0	0	0.266	0.591	0	0.263	0.759
CNN2	FLNC	9606.ENSP00000456436	9606.ENSP00000327145	0	0	0	0	0.101	0	0	0.421	0.457
CNN2	ACTN1	9606.ENSP00000456436	9606.ENSP00000377941	0	0	0	0	0.189	0	0	0.342	0.444
CNN2	FLNB	9606.ENSP00000456436	9606.ENSP00000420213	0	0	0	0	0.101	0	0	0.361	0.401
COL4A3	ITGB4	9606.ENSP00000379823	9606.ENSP00000200181	0	0	0	0	0.046	0.051	0.650	0.525	0.829
COL4A3	LAMB1	9606.ENSP00000379823	9606.ENSP00000222399	0	0	0	0	0.055	0.070	0	0.373	0.400
COL4A3	ITGB8	9606.ENSP00000379823	9606.ENSP00000222573	0	0	0	0	0.042	0.045	0.650	0.229	0.720
COL4A3	VTN	9606.ENSP00000379823	9606.ENSP00000226218	0	0	0	0	0.047	0.050	0	0.645	0.651
COL4A3	ACTN4	9606.ENSP00000379823	9606.ENSP00000252699	0	0	0	0	0.048	0	0	0.457	0.460
COL4A3	LAMA5	9606.ENSP00000379823	9606.ENSP00000252999	0	0	0	0	0.074	0.068	0	0.428	0.464
COL4A3	LAMC1	9606.ENSP00000379823	9606.ENSP00000258341	0	0	0	0	0.067	0.067	0	0.569	0.592
COL4A3	ITGAV	9606.ENSP00000379823	9606.ENSP00000261023	0	0	0	0	0	0	0.650	0.293	0.742
COL4A3	ITGA2B	9606.ENSP00000379823	9606.ENSP00000262407	0	0	0	0	0	0	0.650	0.118	0.678
COL4A3	LAMC2	9606.ENSP00000379823	9606.ENSP00000264144	0	0	0	0	0.067	0.067	0	0.521	0.547
COL4A3	ITGA9	9606.ENSP00000379823	9606.ENSP00000264741	0	0	0	0	0.052	0	0.650	0.193	0.709
COL4A3	COL6A5	9606.ENSP00000379823	9606.ENSP00000265379	0	0	0.127	0.562	0.042	0	0.400	0.174	0.530
COL4A3	ITGB7	9606.ENSP00000379823	9606.ENSP00000267082	0	0	0	0	0	0.051	0.650	0.110	0.678
COL4A3	ITGA1	9606.ENSP00000379823	9606.ENSP00000282588	0	0	0	0	0.044	0	0.650	0.387	0.777
COL4A3	ITGB6	9606.ENSP00000379823	9606.ENSP00000283249	0	0	0	0	0.063	0.051	0.650	0.233	0.729
COL4A3	ITGA5	9606.ENSP00000379823	9606.ENSP00000293379	0	0	0	0	0.064	0	0.650	0.214	0.720
COL4A3	COL6A3	9606.ENSP00000379823	9606.ENSP00000295550	0	0	0	0.558	0.064	0	0.400	0.294	0.568
COL4A3	ITGB5	9606.ENSP00000379823	9606.ENSP00000296181	0	0	0	0	0	0.051	0.650	0.202	0.711
COL4A3	ITGA2	9606.ENSP00000379823	9606.ENSP00000296585	0	0	0	0	0	0	0.650	0.540	0.832
COL4A3	ITGA3	9606.ENSP00000379823	9606.ENSP00000315190	0	0	0	0	0	0	0.650	0.412	0.785
COL4A3	ITGA11	9606.ENSP00000379823	9606.ENSP00000327290	0	0	0	0	0	0	0.650	0.187	0.703
COL4A3	COL4A5	9606.ENSP00000379823	9606.ENSP00000331902	0	0	0.079	0.919	0	0	0.800	0.518	0.903
COL4A3	THBS4	9606.ENSP00000379823	9606.ENSP00000339730	0	0	0	0	0.049	0.099	0.400	0.118	0.486
COL4A3	PTK2	9606.ENSP00000379823	9606.ENSP00000341189	0	0	0	0	0.055	0	0.650	0.255	0.732
COL4A3	FN1	9606.ENSP00000379823	9606.ENSP00000346839	0	0	0	0	0.047	0.050	0	0.448	0.456
COL4A3	COL9A1	9606.ENSP00000379823	9606.ENSP00000349790	0	0	0.114	0.687	0	0	0.400	0.184	0.528
COL4A3	COL6A6	9606.ENSP00000379823	9606.ENSP00000351310	0	0	0	0.562	0.055	0	0.400	0.188	0.499
COL4A3	THBS3	9606.ENSP00000379823	9606.ENSP00000357362	0	0	0	0	0.055	0.099	0.400	0.186	0.528
COL4A3	ITGA10	9606.ENSP00000379823	9606.ENSP00000358310	0	0	0	0	0.043	0	0.650	0.120	0.679
COL4A3	COL9A2	9606.ENSP00000379823	9606.ENSP00000361834	0	0	0.134	0.750	0.042	0	0.400	0.120	0.503
COL4A3	ITGA8	9606.ENSP00000379823	9606.ENSP00000367316	0	0	0	0	0.068	0	0.650	0.221	0.723
COL4A3	COL4A6	9606.ENSP00000379823	9606.ENSP00000378340	0	0	0.111	0.852	0.105	0.225	0.540	0.172	0.722
COL4A3	ITGB1	9606.ENSP00000379823	9606.ENSP00000379350	0	0	0	0	0	0.051	0.650	0.259	0.732
COL4A3	COL9A3	9606.ENSP00000379823	9606.ENSP00000496793	0	0	0.111	0.751	0	0	0.400	0.109	0.483
COL4A3	ITGA7	9606.ENSP00000379823	9606.ENSP00000452120	0	0	0	0	0	0	0.650	0.149	0.689
COL4A3	ITGA4	9606.ENSP00000379823	9606.ENSP00000380227	0	0	0	0	0	0	0.650	0.186	0.702
COL4A3	ITGA6	9606.ENSP00000379823	9606.ENSP00000386896	0	0	0	0	0	0	0.650	0.252	0.727
COL4A3	ITGB3	9606.ENSP00000379823	9606.ENSP00000452786	0	0	0	0	0.057	0.051	0.650	0.543	0.837
COL4A3	COL4A4	9606.ENSP00000379823	9606.ENSP00000379866	0	0	0.115	0.841	0.893	0	0.900	0.535	0.995
COL4A4	ITGB4	9606.ENSP00000379866	9606.ENSP00000200181	0	0	0	0	0.046	0.051	0.650	0.348	0.765
COL4A4	LAMB1	9606.ENSP00000379866	9606.ENSP00000222399	0	0	0	0	0.055	0.070	0	0.409	0.436
COL4A4	ITGB8	9606.ENSP00000379866	9606.ENSP00000222573	0	0	0	0	0.043	0.045	0.650	0.238	0.723
COL4A4	LAMA4	9606.ENSP00000379866	9606.ENSP00000230538	0	0	0	0	0.058	0.068	0	0.442	0.467
COL4A4	ACTN4	9606.ENSP00000379866	9606.ENSP00000252699	0	0	0	0	0.048	0	0	0.420	0.424
COL4A4	LAMA5	9606.ENSP00000379866	9606.ENSP00000252999	0	0	0	0	0.072	0.068	0	0.443	0.476
COL4A4	LAMC1	9606.ENSP00000379866	9606.ENSP00000258341	0	0	0	0	0.085	0.067	0	0.425	0.467
COL4A4	ITGAV	9606.ENSP00000379866	9606.ENSP00000261023	0	0	0	0	0.042	0.405	0.650	0.172	0.812
COL4A4	ITGA2B	9606.ENSP00000379866	9606.ENSP00000262407	0	0	0	0	0	0	0.650	0.110	0.675
COL4A4	ITGA9	9606.ENSP00000379866	9606.ENSP00000264741	0	0	0	0	0.042	0	0.650	0.158	0.693
COL4A4	COL6A5	9606.ENSP00000379866	9606.ENSP00000265379	0	0	0.124	0.564	0.042	0	0.400	0.267	0.581
COL4A4	ITGB7	9606.ENSP00000379866	9606.ENSP00000267082	0	0	0	0	0.042	0.051	0.650	0.163	0.698
COL4A4	ITGA1	9606.ENSP00000379866	9606.ENSP00000282588	0	0	0	0	0.048	0	0.650	0.359	0.767
COL4A4	ITGB6	9606.ENSP00000379866	9606.ENSP00000283249	0	0	0	0	0.062	0.051	0.650	0.249	0.735
COL4A4	ITGA5	9606.ENSP00000379866	9606.ENSP00000293379	0	0	0	0	0	0	0.650	0.161	0.693
COL4A4	COL6A3	9606.ENSP00000379866	9606.ENSP00000295550	0	0	0	0.561	0	0	0.400	0.219	0.511
COL4A4	ITGB5	9606.ENSP00000379866	9606.ENSP00000296181	0	0	0	0	0	0.051	0.650	0.212	0.715
COL4A4	ITGA2	9606.ENSP00000379866	9606.ENSP00000296585	0	0	0	0	0	0	0.650	0.262	0.730
COL4A4	ITGA3	9606.ENSP00000379866	9606.ENSP00000315190	0	0	0	0	0.042	0	0.650	0.413	0.786
COL4A4	LAMA3	9606.ENSP00000379866	9606.ENSP00000324532	0	0	0	0	0.058	0.068	0	0.381	0.409
COL4A4	ITGA11	9606.ENSP00000379866	9606.ENSP00000327290	0	0	0	0	0	0	0.650	0.307	0.747
COL4A4	COL4A5	9606.ENSP00000379866	9606.ENSP00000331902	0	0	0.097	0.867	0.107	0	0.800	0.469	0.902
COL4A4	THBS4	9606.ENSP00000379866	9606.ENSP00000339730	0	0	0	0	0.049	0.099	0.400	0.169	0.515
COL4A4	PTK2	9606.ENSP00000379866	9606.ENSP00000341189	0	0	0	0	0.055	0	0.650	0.089	0.672
COL4A4	COL9A1	9606.ENSP00000379866	9606.ENSP00000349790	0	0	0.157	0.702	0	0	0.400	0.139	0.526
COL4A4	COL6A6	9606.ENSP00000379866	9606.ENSP00000351310	0	0	0.126	0.561	0.060	0	0.400	0.215	0.561
COL4A4	THBS3	9606.ENSP00000379866	9606.ENSP00000357362	0	0	0	0	0.055	0.099	0.400	0.158	0.513
COL4A4	ITGA10	9606.ENSP00000379866	9606.ENSP00000358310	0	0	0	0	0.043	0	0.650	0.339	0.759
COL4A4	COL9A2	9606.ENSP00000379866	9606.ENSP00000361834	0	0	0.145	0.744	0	0	0.400	0.109	0.503
COL4A4	ITGA8	9606.ENSP00000379866	9606.ENSP00000367316	0	0	0	0	0.097	0	0.650	0.225	0.733
COL4A4	COL4A6	9606.ENSP00000379866	9606.ENSP00000378340	0	0	0.095	0.884	0	0	0.540	0.145	0.613
COL4A4	ITGB1	9606.ENSP00000379866	9606.ENSP00000379350	0	0	0	0	0	0.051	0.650	0.255	0.731
COL4A4	COL4A3	9606.ENSP00000379866	9606.ENSP00000379823	0	0	0.115	0.841	0.893	0	0.900	0.535	0.995
COL4A4	COL9A3	9606.ENSP00000379866	9606.ENSP00000496793	0	0	0.121	0.769	0.042	0	0.400	0.107	0.488
COL4A4	ITGA4	9606.ENSP00000379866	9606.ENSP00000380227	0	0	0	0	0	0	0.650	0.211	0.712
COL4A4	ITGA7	9606.ENSP00000379866	9606.ENSP00000452120	0	0	0	0	0	0	0.650	0.224	0.716
COL4A4	ITGB3	9606.ENSP00000379866	9606.ENSP00000452786	0	0	0	0	0	0.051	0.650	0.226	0.720
COL4A4	ITGA6	9606.ENSP00000379866	9606.ENSP00000386896	0	0	0	0	0.042	0	0.650	0.312	0.749
COL4A5	ITGB4	9606.ENSP00000331902	9606.ENSP00000200181	0	0	0	0	0.064	0.051	0.650	0.333	0.765
COL4A5	LAMB1	9606.ENSP00000331902	9606.ENSP00000222399	0	0	0	0	0.105	0.070	0	0.431	0.485
COL4A5	ITGB8	9606.ENSP00000331902	9606.ENSP00000222573	0	0	0	0	0.049	0.045	0.650	0.126	0.685
COL4A5	LAMA4	9606.ENSP00000331902	9606.ENSP00000230538	0	0	0	0	0.078	0.068	0	0.455	0.491
COL4A5	LAMA5	9606.ENSP00000331902	9606.ENSP00000252999	0	0	0	0	0.103	0.068	0	0.646	0.678
COL4A5	LAMC1	9606.ENSP00000331902	9606.ENSP00000258341	0	0	0	0	0.108	0.067	0	0.443	0.496
COL4A5	ITGAV	9606.ENSP00000331902	9606.ENSP00000261023	0	0	0	0	0.092	0	0.650	0.202	0.724
COL4A5	ITGA2B	9606.ENSP00000331902	9606.ENSP00000262407	0	0	0	0	0	0	0.650	0.072	0.661
COL4A5	ITGA9	9606.ENSP00000331902	9606.ENSP00000264741	0	0	0	0	0.052	0	0.650	0.215	0.716
COL4A5	COL6A5	9606.ENSP00000331902	9606.ENSP00000265379	0	0	0.115	0.568	0	0	0.400	0.205	0.541
COL4A5	ITGB7	9606.ENSP00000331902	9606.ENSP00000267082	0	0	0	0	0	0.051	0.650	0.120	0.682
COL4A5	ITGA1	9606.ENSP00000331902	9606.ENSP00000282588	0	0	0	0	0.044	0	0.650	0.366	0.769
COL4A5	ITGB6	9606.ENSP00000331902	9606.ENSP00000283249	0	0	0	0	0.064	0.051	0.650	0.143	0.698
COL4A5	ITGA5	9606.ENSP00000331902	9606.ENSP00000293379	0	0	0	0	0.066	0	0.650	0.208	0.718
COL4A5	COL6A3	9606.ENSP00000331902	9606.ENSP00000295550	0	0	0	0.561	0.065	0	0.400	0.534	0.716
COL4A5	ITGB5	9606.ENSP00000331902	9606.ENSP00000296181	0	0	0	0	0.067	0.051	0.650	0.231	0.730
COL4A5	ITGA2	9606.ENSP00000331902	9606.ENSP00000296585	0	0	0	0	0.067	0	0.650	0.279	0.744
